gush,chelka,sub_chelka,asset_area,room_num,distinct_sale_dates
6692,5,5,125.0,5.0,4
6692,5,5,100.0,4.0,5
6692,5,5,150.0,6.0,6
6692,5,15,136.0,6.0,2
6692,5,53,106.0,4.0,2
6692,5,24,122.0,5.0,2
6692,5,30,136.0,6.0,3
6692,5,49,122.0,5.0,2
6692,5,15,75.0,3.0,2
6692,5,17,75.0,3.0,3
6692,5,12,75.0,3.0,2
6692,5,57,75.0,3.0,2
6692,5,52,75.0,3.0,3
6692,5,37,75.0,3.0,3
6692,5,22,75.0,3.0,3
6692,5,25,75.0,3.0,2
6692,5,42,75.0,3.0,2
6692,5,37,122.0,5.0,2
6692,5,36,106.0,4.0,2
6692,5,49,108.0,4.0,2
6692,5,25,136.0,6.0,2
6692,5,63,159.0,5.0,2
6692,5,27,122.0,5.0,2
6692,5,40,136.0,6.0,3
6692,6,19,125.0,5.0,2
6692,6,630,125.0,5.0,2
6692,6,637,100.0,4.0,2
6692,6,612,100.0,4.0,2
6692,6,641,100.0,4.0,2
6692,6,633,100.0,4.0,2
6692,6,624,100.0,4.0,2
6692,6,626,125.0,5.0,2
6692,6,635,125.0,5.0,2
6692,6,631,125.0,5.0,2
6692,6,620,100.0,4.0,2
6692,6,34,125.0,5.0,2
6692,6,636,100.0,4.0,2
6692,6,52,175.0,7.0,2
6692,6,644,100.0,4.0,2
6692,6,632,100.0,4.0,2
6692,6,629,100.0,4.0,2
6692,6,28,100.0,4.0,2
6692,6,650,100.0,4.0,2
6692,6,610,125.0,5.0,2
6692,6,737,100.0,4.0,2
6692,6,49,125.0,5.0,2
6692,6,36,100.0,4.0,3
6692,6,25,100.0,4.0,2
6692,12,5,100.0,4.0,2
6692,11,143,100.0,4.0,2
6692,11,145,100.0,4.0,2
6692,11,2,125.0,5.0,2
6692,11,6,125.0,5.0,2
6692,14,8,100.0,4.0,2
6692,15,5,100.0,4.0,3
6692,39,45,87.0,4.0,2
6692,39,10,87.0,4.0,2
6692,39,8,87.0,4.0,2
6692,39,30,87.0,4.0,2
6692,39,13,60.0,3.0,2
6692,39,19,79.0,4.0,2
6692,40,7,125.0,5.0,2
6692,40,45,125.0,5.0,2
6692,40,17,125.0,5.0,2
6692,40,16,100.0,4.0,2
6692,40,34,150.0,6.0,2
6692,40,33,120.0,5.0,2
6692,40,24,100.0,4.0,2
6692,40,2,125.0,5.0,5
6692,40,2,150.0,6.0,3
6692,50,6,67.0,3.0,2
6692,50,74,140.0,6.0,2
6692,69,15,65.0,3.0,2
6692,70,93,128.0,6.0,2
6692,70,69,86.0,4.0,2
6692,70,35,91.0,3.0,2
6711,226,20,59.0,3.0,2
6711,224,2,59.0,3.0,2
6711,224,10,68.0,3.0,3
6711,225,16,59.0,3.0,2
6711,226,14,94.0,4.0,2
6711,227,22,41.0,2.0,2
6711,227,32,44.0,2.0,2
6711,227,9,45.0,2.0,2
6711,227,8,44.0,2.0,2
6711,227,15,45.0,2.0,2
6711,372,25,78.0,4.0,2
6711,374,13,64.0,3.0,2
6711,375,4,72.0,3.0,2
6711,375,14,63.0,3.0,2
6711,373,10,70.0,3.0,2
6711,378,8,61.0,3.0,2
6711,379,7,72.0,3.0,2
6711,379,31,61.0,3.0,2
6711,387,4,91.0,4.5,2
6711,387,24,67.0,3.0,2
6711,396,4,68.0,3.0,2
6711,398,6,81.0,3.5,3
6711,414,3,85.0,4.0,2
6711,416,15,49.0,2.0,2
6711,415,4,96.0,4.0,2
6711,418,20,78.0,4.0,2
6711,417,10,63.0,3.0,2
6727,203,9,71.0,3.5,3
6727,203,17,71.0,3.5,2
6727,203,30,86.0,4.0,2
6727,208,40,100.0,4.0,2
6807,2,7,63.0,3.0,2
6807,2,20,63.0,3.0,2
6807,2,18,63.0,3.0,2
6807,2,23,63.0,3.0,3
6807,2,11,63.0,3.0,2
6807,2,27,63.0,3.0,2
6807,2,19,63.0,3.0,3
6807,5,9,84.0,4.0,2
6807,6,38,61.0,3.0,4
6807,6,27,61.0,3.0,2
6807,6,37,61.0,3.5,2
6807,15,6,64.0,3.0,4
6807,14,17,62.0,3.0,2
6807,14,28,62.0,3.0,2
6807,12,13,66.0,3.0,3
6807,15,14,66.0,3.0,3
6807,14,6,64.0,3.0,3
6807,12,20,66.0,3.0,2
6807,15,2,64.0,3.0,3
6807,14,22,64.0,3.0,3
6807,15,15,66.0,3.0,2
6807,20,16,66.0,3.0,2
6807,17,7,66.0,3.0,2
6807,23,22,64.0,3.0,2
6807,23,19,64.0,3.0,3
6807,23,28,62.0,3.0,4
6807,21,19,43.0,2.0,3
6807,21,23,43.0,2.0,2
6807,23,24,63.0,3.0,2
6807,21,21,43.0,2.0,2
6807,24,29,61.0,3.0,2
6807,24,28,79.0,4.0,2
6807,23,10,64.0,3.0,2
6807,24,6,61.0,3.0,3
6809,7,5,100.0,4.0,2
6809,7,36,100.0,4.0,2
6809,7,35,125.0,5.0,3
6809,7,35,100.0,4.0,4
6809,7,52,100.0,4.0,2
6809,7,55,100.0,4.0,2
6809,7,47,100.0,4.0,2
6809,190,3,125.0,5.0,2
6809,190,330,120.0,5.0,2
6809,190,293,75.0,3.0,2
6809,190,213,102.0,4.0,2
6809,190,173,121.0,4.0,2
6809,190,123,140.0,4.0,2
6809,190,229,113.0,3.0,2
6812,34,123,112.0,4.0,2
6812,34,207,112.0,4.0,2
6812,34,203,112.0,4.0,2
6812,34,227,100.0,4.0,2
6812,34,249,125.0,5.0,2
6812,34,149,125.0,5.0,2
6812,34,153,125.0,5.0,2
6812,34,3,129.0,5.0,2
6846,42,2,193.0,6.0,2
6846,69,8,182.0,6.0,2
6846,73,45,152.0,5.0,2
6846,73,44,98.0,4.0,2
6846,73,14,153.0,6.0,2
6846,73,58,128.0,5.0,2
6847,9,12,176.0,6.0,2
6848,9,31,161.0,5.0,2
6848,15,15,125.0,5.0,2
6848,13,2,125.0,5.0,2
6848,13,4,125.0,5.0,2
6848,13,14,125.0,5.0,2
6848,13,2,140.0,5.0,2
6848,18,5,125.0,5.0,2
6848,19,3,100.0,4.0,2
6848,19,44,100.0,4.0,2
6849,2,12,100.0,4.0,3
6849,2,1,100.0,4.0,2
6849,2,12,150.0,5.0,2
6849,2,4,130.0,5.0,2
6849,2,4,125.0,5.0,2
6849,2,6,125.0,5.0,2
6849,2,3,125.0,5.0,2
6849,2,2,125.0,5.0,2
6849,3,42,100.0,4.0,2
6849,3,41,125.0,5.0,2
6849,3,40,100.0,4.0,4
6849,3,42,130.0,5.0,2
6849,3,44,100.0,4.0,2
6849,3,43,100.0,4.0,5
6849,7,65,87.0,4.0,2
6849,7,46,87.0,3.0,2
6849,7,38,91.0,4.0,2
6849,7,11,91.0,4.0,2
6849,7,45,87.0,4.0,2
6849,7,26,87.0,4.0,2
6849,8,6,74.0,3.0,2
6849,8,49,109.0,5.0,2
6849,8,65,104.0,4.5,2
6849,8,85,90.0,4.0,2
6849,8,64,104.0,4.5,2
6849,9,42,90.0,4.0,3
6849,9,10,104.0,4.5,2
6849,9,35,90.0,4.0,2
6849,9,51,90.0,4.0,2
6849,9,39,90.0,4.0,2
6849,10,28,87.0,4.0,2
6849,10,36,94.0,4.0,2
6849,15,30,100.0,4.0,2
6849,15,10,90.0,4.0,2
6849,15,7,90.0,4.0,2
6849,14,25,108.0,5.0,2
6849,20,8,91.0,4.0,2
6849,20,38,92.0,4.0,2
6849,19,11,92.0,4.0,2
6849,21,18,95.0,4.0,2
6849,22,34,92.0,4.0,2
6849,21,10,115.0,5.0,2
6849,23,18,131.0,5.0,2
6849,23,3,95.0,4.0,2
6849,51,75,101.0,4.0,2
6849,51,99,100.0,4.0,2
6849,51,11,93.0,4.0,2
6849,51,44,106.0,4.0,3
6849,51,5,109.0,5.0,2
6849,51,88,94.0,4.0,2
6849,51,24,99.0,4.0,2
6849,51,43,121.0,5.0,2
6849,51,8,111.0,5.0,2
6849,55,9,92.0,4.0,2
6849,55,26,95.0,4.0,2
6849,55,31,92.0,4.0,2
6849,55,12,93.0,4.0,2
6849,55,10,109.0,5.0,2
6849,55,34,101.0,4.0,2
6849,58,35,100.0,4.0,3
6849,58,40,104.0,4.5,2
6849,58,39,90.0,4.0,2
6849,58,34,90.0,4.0,2
6849,57,11,90.0,4.0,2
6849,59,14,125.0,5.0,2
6849,59,14,100.0,4.0,2
6851,85,41,93.0,4.0,2
6851,85,47,100.0,4.0,2
6851,85,64,84.0,4.0,2
6851,85,34,121.0,5.0,2
6852,5,80,109.0,4.0,2
6852,5,66,95.0,4.0,2
6852,5,52,134.0,5.0,2
6852,5,54,100.0,4.0,2
6852,5,28,110.0,4.0,2
6852,5,74,143.0,5.0,2
6852,5,85,90.0,4.0,2
6852,5,26,96.0,4.0,2
6852,5,79,90.0,4.0,2
6852,5,81,88.0,4.0,2
6852,6,62,92.0,3.5,2
6852,6,12,95.0,4.0,2
6852,6,24,95.0,4.0,2
6852,6,3,105.0,4.0,3
6852,6,44,101.0,4.0,3
6852,6,36,143.0,6.0,2
6852,7,16,104.0,3.0,2
6852,7,10,108.0,4.0,2
6852,7,7,100.0,4.0,2
6852,7,6,108.0,4.0,2
6852,17,20,97.0,3.0,2
6859,141,5,100.0,4.0,2
6860,40,11,136.0,5.0,2
6887,117,16,110.0,4.0,2
6720,297,2,134.0,5.0,2
6720,547,15,83.0,4.0,2
6720,547,6,87.0,4.0,2
6720,547,16,83.0,4.0,2
6720,650,28,101.0,4.0,3
6720,661,6,75.0,3.0,2
6720,650,61,101.0,4.0,2
6720,661,9,70.0,3.0,2
6720,675,6,74.0,3.0,3
6720,684,8,70.0,3.0,2
6720,684,1,83.0,4.0,2
6720,685,7,83.0,4.0,2
6720,685,13,69.0,3.0,2
6720,684,13,69.0,3.5,2
6720,690,13,63.0,3.0,2
6720,688,6,62.0,3.0,3
6720,706,15,68.0,3.0,4
6720,706,14,100.0,4.0,2
6720,707,6,68.0,3.0,2
6720,707,8,68.0,3.0,3
6720,708,27,93.0,4.0,2
6720,708,47,93.0,4.0,2
6720,708,21,93.0,4.0,2
6720,708,57,93.0,4.0,2
6720,708,31,93.0,4.0,2
6720,708,64,81.0,3.0,3
6720,708,30,81.0,3.0,2
6720,708,24,93.0,4.0,2
6720,708,16,93.0,4.0,2
6720,708,56,81.0,3.0,2
6720,708,50,93.0,4.0,2
6720,708,39,93.0,4.0,2
6720,708,2,81.0,3.0,2
6720,708,54,93.0,4.0,2
6720,709,61,58.0,3.0,3
6720,709,13,58.0,3.0,3
6720,709,53,58.0,3.0,2
6720,709,49,58.0,3.0,3
6720,709,48,58.0,3.0,2
6720,709,13,75.0,3.0,2
6720,709,50,58.0,3.0,2
6720,709,36,58.0,3.0,2
6720,709,20,58.0,3.0,2
6720,709,32,58.0,3.0,2
6720,709,31,58.0,3.0,2
6720,711,27,79.0,4.0,2
6720,711,2,86.0,4.5,3
6720,710,15,69.0,3.0,3
6720,717,29,58.0,3.0,3
6720,717,24,58.0,3.0,2
6720,717,7,58.0,3.0,2
6720,717,1,75.0,3.0,2
6720,717,12,58.0,3.0,3
6720,717,16,58.0,3.0,2
6720,717,26,58.0,3.0,2
6720,717,60,58.0,3.0,2
6720,717,55,58.0,3.0,2
6720,717,52,58.0,3.0,3
6720,717,64,58.0,3.0,4
6720,717,56,58.0,3.0,2
6720,717,30,58.0,3.0,3
6720,717,49,58.0,3.0,2
6720,717,61,58.0,3.0,3
6720,717,15,58.0,3.0,2
6720,717,3,58.0,3.0,3
6720,717,49,83.0,3.0,2
6720,739,15,63.0,3.0,2
6720,738,14,62.0,3.0,2
6720,739,3,75.0,4.0,2
6720,740,4,70.0,4.0,2
6720,739,14,62.0,3.0,2
6720,739,12,62.0,3.0,2
6720,738,10,62.0,3.0,3
6720,766,67,126.0,5.0,2
6720,771,72,123.0,5.0,2
6720,785,3,115.0,4.0,2
6720,784,24,109.0,3.0,3
6720,810,1,51.0,2.0,2
6720,809,5,75.0,4.0,2
6720,809,6,62.0,3.0,2
6720,810,18,75.0,3.0,2
6720,809,26,113.0,5.0,2
6720,812,10,91.0,4.0,2
6720,811,26,140.0,5.0,2
6720,813,8,106.0,4.0,2
6720,813,13,49.0,2.0,2
6720,820,65,96.0,4.0,3
6720,820,57,96.0,4.0,3
6720,820,26,96.0,4.0,2
6720,820,27,96.0,4.0,2
6720,820,72,96.0,4.0,2
6720,820,66,96.0,4.0,2
6720,820,56,96.0,4.0,2
6720,820,50,138.0,4.0,2
6720,821,64,96.0,4.0,3
6720,821,17,83.0,3.0,2
6720,821,68,96.0,4.0,2
6720,821,45,96.0,4.0,2
6720,821,17,84.0,3.0,2
6720,821,6,96.0,4.0,2
6720,821,14,96.0,4.0,2
6720,821,30,96.0,4.0,2
6720,822,60,96.0,4.0,3
6720,822,21,83.0,3.0,2
6720,822,34,100.0,4.0,2
6720,822,69,96.0,4.0,3
6720,822,40,96.0,4.0,2
6720,822,6,96.0,4.0,2
6720,823,69,93.0,4.0,2
6720,823,34,93.0,4.0,2
6720,823,12,81.0,3.0,2
6720,823,1,93.0,4.0,2
6720,823,68,100.0,4.0,2
6720,823,11,93.0,4.0,2
6720,823,6,93.0,4.0,2
6720,823,41,93.0,4.0,2
6720,823,21,125.0,4.0,2
6720,823,13,125.0,4.0,2
6720,840,12,126.0,4.0,2
6720,840,45,126.0,4.0,2
6720,840,15,126.0,4.0,2
6720,840,48,126.0,5.0,2
6720,860,138,108.0,4.0,2
6720,860,141,108.0,4.0,3
6720,860,92,107.0,4.0,2
6720,860,70,126.0,5.0,2
6720,860,116,107.0,4.0,2
6720,860,96,107.0,4.0,2
6720,878,66,106.0,4.0,2
6720,878,24,124.0,4.0,2
6720,878,67,106.0,4.0,2
6720,880,57,158.0,6.0,2
6720,890,6,60.0,3.0,2
6720,890,23,60.0,3.0,2
6720,888,11,84.0,3.0,2
6720,891,12,62.0,3.0,2
6720,892,2,58.0,3.0,2
6720,892,20,89.0,4.0,2
6720,894,8,86.0,3.0,2
6720,897,3,58.0,3.0,2
6720,899,5,90.0,4.0,2
6720,896,24,58.0,3.0,2
6720,896,4,59.0,3.0,2
6720,897,9,59.0,3.0,2
6720,897,23,86.0,3.0,2
6720,901,16,66.0,3.0,2
6720,900,1,60.0,3.0,2
6720,990,259,96.0,4.0,2
6720,990,266,128.0,3.5,2
6720,1046,93,139.0,5.0,2
6720,1046,26,85.0,4.0,2
6720,1072,44,65.0,3.0,2
6729,5,24,78.0,3.0,2
6729,13,32,112.0,4.0,2
6729,13,22,100.0,4.0,2
6729,13,24,98.0,4.0,2
6729,13,6,100.0,4.0,2
6729,15,13,100.0,4.0,2
6729,15,44,100.0,4.0,2
6729,15,23,100.0,4.0,2
6729,15,40,100.0,4.0,3
6729,15,20,115.0,5.0,2
6729,16,2,104.0,4.0,2
6729,35,45,98.0,4.0,2
6729,48,17,110.0,5.0,2
6729,48,17,85.0,4.0,2
6729,89,14,61.0,3.0,2
6729,89,43,92.0,4.0,2
6729,89,26,61.0,3.0,2
6729,92,64,86.0,3.0,2
6810,10,7,130.0,5.0,2
6810,10,3,69.0,3.0,2
6810,11,6,80.0,3.0,2
6810,13,104,67.0,3.0,2
6810,13,5,81.0,3.5,2
6810,13,56,67.0,3.0,2
6810,17,504,100.0,4.0,2
6810,17,499,75.0,3.0,2
6810,17,282,90.0,3.0,2
6810,17,507,75.0,3.0,2
6810,17,245,115.0,4.0,2
6810,17,19,106.0,4.0,2
6810,17,373,75.0,3.0,2
6810,17,469,72.0,4.0,2
6810,17,439,101.0,4.0,2
6810,17,292,100.0,4.0,2
6810,17,516,100.0,4.0,2
6810,17,137,156.0,5.0,2
6811,34,1,125.0,5.0,3
6811,34,12,125.0,5.0,2
6811,34,21,165.0,6.0,2
6811,51,4,129.0,5.0,2
6811,51,37,150.0,6.0,2
6811,54,25,111.0,4.0,2
6811,55,23,125.0,5.0,2
6811,55,41,144.0,6.0,2
6811,55,125,125.0,5.0,2
6811,55,7,133.0,5.0,2
6811,55,92,103.0,4.0,2
6811,57,107,123.0,5.0,2
6811,57,170,123.0,5.0,2
6811,57,163,145.0,6.0,2
6811,58,2,120.0,5.0,4
6811,58,2,125.0,5.0,11
6811,58,2,122.0,5.0,2
6811,58,2,122.0,4.5,2
6811,58,1,125.0,5.0,3
6811,58,38,125.0,5.0,2
6811,58,1,150.0,6.0,2
6811,58,21,124.0,5.0,2
6811,58,7,125.0,5.0,2
6811,60,16,136.0,6.0,2
6811,60,41,136.0,6.0,2
6811,90,20,121.0,5.0,2
6811,90,15,212.0,6.0,2
6862,34,10,64.0,3.0,2
6862,35,7,64.0,3.0,2
6862,35,1,78.0,4.0,2
6862,32,11,77.0,4.0,2
6862,34,12,62.0,3.0,2
6862,32,13,61.0,3.0,2
6862,33,8,62.0,3.0,2
6862,42,16,98.0,4.0,2
6862,44,10,73.0,3.0,2
6862,45,16,78.0,3.0,2
6862,41,9,98.0,4.0,3
6862,43,13,98.0,4.0,2
6854,26,4,84.0,4.0,2
6854,26,13,71.0,3.0,2
6854,26,8,107.0,5.0,3
6854,26,29,101.0,4.0,2
6854,26,22,134.0,5.0,2
6854,27,58,71.0,3.0,2
6854,27,60,75.0,3.0,2
6854,28,8,84.0,4.0,2
6854,28,13,84.0,3.0,2
6854,29,30,102.0,4.0,2
6854,30,4,128.0,5.0,2
6854,30,22,120.0,5.0,2
6854,30,29,107.0,4.0,2
6854,30,30,107.0,4.0,2
6854,30,48,83.0,3.0,2
6854,30,47,83.0,3.0,2
6854,30,52,107.0,4.0,2
6854,30,27,100.0,4.0,2
6854,30,12,128.0,5.0,2
6854,30,15,76.0,4.0,2
6854,30,43,107.0,4.0,2
6854,30,45,112.0,4.0,2
6854,31,54,105.0,4.0,2
6854,31,36,75.0,3.0,3
6854,31,64,116.0,5.0,2
6854,31,70,75.0,3.0,2
6854,31,25,118.0,5.0,2
6854,31,28,75.0,3.0,2
6854,31,49,118.0,5.0,2
6854,32,24,101.0,5.0,2
6854,32,11,111.0,5.0,2
6854,32,82,93.0,4.0,2
6854,32,58,113.0,5.0,4
6854,32,91,101.0,4.0,3
6854,39,29,130.0,5.0,2
6854,37,20,69.0,3.0,2
6854,37,11,75.0,3.0,2
6854,39,34,70.0,3.0,2
6854,39,17,100.0,4.0,2
6854,39,23,93.0,4.0,2
6854,36,39,75.0,3.0,2
6854,38,39,98.0,4.0,2
6854,38,29,70.0,3.0,2
6854,42,26,90.0,3.0,2
6854,43,40,111.0,4.0,2
6854,43,18,130.0,4.0,2
6854,43,23,103.0,4.0,2
6854,44,7,113.0,5.5,2
6854,44,42,113.0,5.5,2
6854,44,14,113.0,5.5,2
6854,44,5,150.0,6.0,2
7208,18,2,87.0,4.0,2
7208,8,11,97.0,4.0,2
7208,16,2,90.0,4.0,2
7208,34,6,104.0,3.0,2
7330,13,18,80.0,3.0,2
7330,13,9,125.0,5.0,4
7330,13,21,109.0,4.0,2
7330,13,16,109.0,4.0,4
7330,13,20,109.0,4.0,2
7330,13,17,109.0,4.0,2
7330,13,8,125.0,5.0,3
7330,13,15,80.0,3.0,4
7330,13,14,80.0,3.0,2
7330,13,12,109.0,4.0,2
7330,13,3,80.0,3.0,2
7330,13,3,125.0,5.0,2
7330,13,13,109.0,4.0,2
7330,13,6,80.0,3.0,3
7330,13,2,109.0,4.0,2
7330,13,2,126.0,5.0,2
7330,14,5,125.0,5.0,5
7330,14,3,108.0,4.0,2
7330,14,7,80.0,3.0,4
7330,14,21,109.0,4.0,3
7330,14,9,125.0,5.0,2
7330,14,18,80.0,3.0,3
7330,14,20,109.0,4.0,3
7330,14,17,109.0,4.0,3
7330,14,13,109.0,4.0,3
7330,14,19,80.0,3.0,3
7330,14,12,109.0,4.0,4
7330,14,8,125.0,5.0,4
7330,14,15,80.0,3.0,4
7330,14,16,109.0,4.0,2
7330,14,4,125.0,5.0,3
7330,14,11,80.0,3.0,2
7330,14,6,80.0,3.0,4
7330,14,14,80.0,3.0,3
7330,14,8,80.0,3.0,3
7330,14,6,109.0,4.0,2
7330,17,11,80.0,3.0,2
7330,17,1,132.0,5.0,2
7330,17,4,108.0,4.0,2
7330,18,106,80.0,3.0,5
7330,18,11,106.0,4.0,2
7330,18,3,140.0,5.0,2
7330,19,11,106.0,4.0,2
7331,12,22,130.0,5.0,2
7331,12,22,81.0,3.0,3
7331,12,24,172.0,6.0,2
7331,12,21,110.0,4.0,2
7331,12,20,81.0,3.0,4
7331,13,24,130.0,5.0,3
7331,13,23,81.0,3.0,2
7331,13,25,110.0,4.0,5
7331,13,25,81.0,3.0,2
7331,13,24,110.0,4.0,4
7331,13,20,81.0,3.0,3
7331,13,23,110.0,4.0,5
7331,13,11,81.0,3.0,2
7331,13,9,130.0,5.0,3
7331,13,27,110.0,4.0,2
7331,13,16,81.0,3.0,2
7331,13,24,81.0,3.0,4
7331,13,6,81.0,3.0,2
7331,14,17,110.0,4.0,4
7331,14,18,110.0,4.0,2
7331,14,19,110.0,4.0,3
7331,14,7,110.0,4.0,2
7331,14,18,81.0,3.0,2
7331,14,19,81.0,3.0,3
7331,14,9,81.0,3.0,2
7331,15,20,81.0,3.0,2
7331,15,16,81.0,3.0,3
7331,15,16,110.0,4.0,2
7331,15,15,110.0,4.0,3
7331,15,14,130.0,5.0,2
7331,15,14,81.0,3.0,3
7331,15,15,81.0,3.0,2
7331,25,5,130.0,5.0,2
7331,25,1,94.0,3.0,2
7331,51,14,132.0,5.0,3
7331,51,17,82.0,3.0,2
7331,51,1,82.0,3.0,4
7331,51,4,82.0,3.0,2
7331,51,7,82.0,3.0,2
7331,51,21,82.0,3.0,2
7331,51,11,82.0,3.0,2
7331,51,12,82.0,3.0,2
7331,51,6,82.0,3.0,4
7331,51,3,82.0,3.0,2
7331,51,5,82.0,3.0,2
7331,51,10,105.0,4.0,2
7331,51,6,130.0,5.0,2
7331,51,3,110.0,4.0,2
7331,51,6,169.0,6.0,2
7331,54,5,156.0,6.0,3
7369,94,2,100.0,4.0,2
7387,6,4,138.0,5.0,9
7387,10,8,151.0,6.0,2
7387,10,8,138.0,5.0,2
7387,10,8,159.0,6.0,2
7387,6,1,93.0,4.0,3
7387,7,5,138.0,5.0,7
7387,7,5,139.0,5.0,8
7387,7,5,93.0,4.0,3
7387,6,4,139.0,5.0,7
7387,7,1,138.0,5.0,2
7387,6,1,139.0,5.0,2
7387,6,4,93.0,4.0,2
7387,12,11,129.0,5.0,2
7387,12,10,95.0,4.0,2
7387,11,9,129.0,5.0,3
7387,11,9,138.0,5.0,2
7387,14,12,159.0,6.0,2
7706,99,1,75.0,3.0,2
7706,99,5,55.0,3.0,3
7706,99,5,56.0,3.0,2
7706,99,6,55.0,3.0,2
7706,99,3,55.0,3.0,3
7787,510,9,134.0,5.0,2
7787,509,8,121.0,5.0,2
7787,509,13,134.0,5.0,2
7787,515,3,100.0,4.0,2
7787,515,6,173.0,6.0,2
7787,525,1,138.0,5.0,2
7787,535,1,183.0,6.0,2
7787,534,8,120.0,5.0,2
7787,534,3,163.0,6.0,2
7787,536,14,185.0,6.0,2
7787,604,9,161.0,6.0,2
7787,605,2,136.0,5.0,2
7789,100,6,42.0,3.0,2
7789,97,2,60.0,3.0,2
7789,98,13,59.0,3.0,2
7789,99,23,54.0,3.0,2
7789,96,7,84.0,4.0,2
7789,98,14,81.0,4.0,2
7789,124,2,34.0,2.0,2
7789,130,7,41.0,3.0,2
7789,129,7,41.0,2.0,2
7789,127,6,41.0,2.0,2
7789,131,4,87.0,4.0,2
7789,130,2,74.0,4.5,2
7789,130,4,83.0,4.0,2
7790,15,45,120.0,5.0,2
7800,197,8,39.0,2.0,4
7800,199,8,39.0,2.0,2
7800,197,5,85.0,4.0,2
7800,210,2,39.0,2.0,2
7800,207,8,100.0,4.0,2
7800,303,6,81.0,4.0,3
7800,303,5,82.0,4.0,2
7800,303,19,99.0,4.0,2
7800,303,1,134.0,4.0,2
7800,304,20,103.0,4.0,2
7800,305,13,63.0,3.0,2
7800,305,70,102.0,4.0,2
7788,127,5,62.0,3.0,2
7788,127,6,62.0,3.0,2
7792,16,54,125.0,5.0,2
7792,18,49,150.0,6.0,2
7792,26,340,150.0,6.0,2
7814,7,7,76.0,3.0,7
7814,7,8,76.0,3.0,4
7814,7,8,126.0,5.0,5
7814,7,4,125.0,5.0,8
7814,7,1,102.0,4.0,6
7814,7,6,125.0,5.0,6
7814,7,11,126.0,5.0,2
7814,7,5,125.0,5.0,8
7814,7,10,77.0,3.0,4
7814,7,3,125.0,5.0,7
7814,7,1,126.0,5.0,2
7814,7,9,125.0,5.0,2
7814,7,6,126.0,5.0,2
7814,7,3,126.0,5.0,2
7814,7,4,126.0,5.0,2
7814,7,2,126.0,5.0,2
7814,7,5,126.0,5.0,2
7814,49,7,76.0,3.0,6
7814,49,3,125.0,5.0,7
7814,49,10,77.0,3.0,6
7814,49,8,126.0,5.0,6
7814,49,1,105.0,4.0,6
7814,49,9,153.0,6.0,3
7814,49,8,76.0,3.0,2
7814,49,6,125.0,5.0,9
7814,49,4,125.0,5.0,7
7814,49,5,125.0,5.0,10
7815,9,3,100.0,4.0,4
7815,9,4,100.0,4.0,4
7815,9,7,78.0,3.0,2
7815,9,9,119.0,4.5,2
7815,9,8,78.0,3.0,7
7815,9,6,124.0,5.0,8
7815,9,9,120.0,4.5,5
7815,9,1,157.0,6.0,4
7815,9,10,120.0,4.5,5
7815,9,6,123.0,5.0,2
7815,9,5,124.0,5.0,7
7815,9,2,157.0,6.0,2
7815,289,6,75.0,3.0,2
7815,304,17,60.0,3.0,2
7815,304,11,46.0,3.0,2
7815,304,17,80.0,4.0,2
7815,304,16,44.0,3.0,2
7815,300,16,82.0,4.0,2
7815,306,14,43.0,3.0,2
7815,371,5,38.0,2.0,2
7815,373,19,124.0,5.0,2
7815,373,6,124.0,5.0,2
7815,382,10,40.0,3.0,2
7815,378,10,52.0,3.0,3
7815,381,4,44.0,3.0,2
7815,400,1,75.0,3.0,2
7815,400,2,87.0,4.0,2
7815,400,2,100.0,4.0,2
7815,409,10,60.0,2.5,2
7815,430,8,60.0,3.0,2
7815,429,8,78.0,3.0,2
7815,429,16,77.0,3.0,2
7815,453,40,66.0,3.0,2
7815,453,8,61.0,3.0,2
7815,432,13,106.0,4.0,2
7815,637,7,98.0,5.0,2
7815,638,23,71.0,3.0,2
7883,2,7,75.0,3.0,3
7883,2,4,108.0,4.0,2
7883,2,4,107.0,4.0,2
7883,2,14,97.0,5.0,2
7883,2,4,99.0,3.0,2
7883,2,13,99.0,3.0,3
7883,2,5,107.0,4.0,4
7883,2,5,97.0,5.0,2
7883,2,5,99.0,3.0,2
7883,2,6,107.0,4.0,3
7883,2,16,128.0,5.0,2
7883,2,8,100.0,4.0,2
7883,2,1,125.0,5.0,2
7883,2,17,100.0,4.0,7
7883,2,301,125.0,5.0,2
7883,2,15,100.0,4.0,7
7883,2,15,75.0,3.0,3
7883,2,1,100.0,4.0,6
7883,2,1,75.0,3.0,2
7883,2,12,107.0,4.0,2
7883,26,2,107.0,4.0,2
7883,154,11,100.0,4.0,2
7883,154,21,100.0,4.0,2
7883,154,61,100.0,4.0,2
7883,154,128,125.0,5.0,2
7883,154,119,108.0,4.0,2
7936,34,10,101.0,4.0,7
7936,34,2,144.0,6.0,4
7936,34,3,150.0,6.0,5
7936,34,4,118.0,5.0,4
7936,34,5,128.0,5.0,6
7936,34,7,139.0,6.0,4
7936,34,8,139.0,6.0,3
7936,34,1,141.0,6.0,4
7936,34,6,139.0,6.0,5
7936,34,9,77.0,3.0,3
7936,34,1,140.0,6.0,2
7936,34,4,117.0,5.0,2
7936,34,9,76.0,3.0,3
7936,34,12,170.0,6.0,4
7936,34,11,171.0,6.0,3
7936,34,2,143.0,6.0,2
8001,5,157,100.0,4.0,2
