match_definition,city,_property_key,rows,unique_sale_dates,first_date,last_date
parcel_unit_like,כפר סבא,כפר סבא|6428-449|106.2||4.0|דירה בבית קומות|1980.0,4,2,2016-06-03,2022-05-18
parcel_unit_like,כפר סבא,כפר סבא|6428-449|106.2||6.0|דירה בבית קומות|1980.0,3,2,2009-12-01,2022-04-06
parcel_unit_like,כפר סבא,כפר סבא|6428-449|121.2||2.0|לא צויין סוג|1980.0,4,2,2000-01-20,2000-03-13
parcel_unit_like,כפר סבא,כפר סבא|6428-449|121.2||3.0|דירה בבית קומות|1980.0,6,3,2013-06-12,2018-03-25
parcel_unit_like,כפר סבא,כפר סבא|6428-449|122.0||3.0|דירה בבית קומות|1980.0,4,2,2018-03-05,2022-05-21
parcel_unit_like,כפר סבא,כפר סבא|6428-474|206.0|||קוטג' דו משפחתי|1988.0,2,2,2005-07-24,2007-03-28
parcel_unit_like,כפר סבא,כפר סבא|6428-479|178.83||3.0|דירה בבית קומות|1988.0,6,3,2009-01-11,2022-01-19
parcel_unit_like,כפר סבא,כפר סבא|6428-533|29.0||1.0|דירה בבית קומות|1960.0,4,4,2009-10-28,2019-07-14
parcel_unit_like,כפר סבא,כפר סבא|6428-533|29.0||2.0|דירה בבית קומות|1960.0,2,2,2008-05-01,2013-06-23
parcel_unit_like,כפר סבא,כפר סבא|6428-533|36.0||1.0|דירה בבית קומות|1960.0,4,4,2006-11-23,2022-06-30
parcel_unit_like,כפר סבא,כפר סבא|6428-533|36.0||2.0|דירה בבית קומות|1960.0,2,2,2004-03-14,2015-09-04
parcel_unit_like,כפר סבא,כפר סבא|6428-533|54.04||3.0|דירה בבית קומות|1960.0,5,5,2005-07-17,2021-01-29
parcel_unit_like,כפר סבא,כפר סבא|6428-533|56.96||3.0|דירה בבית קומות|1960.0,4,4,2005-08-04,2020-11-22
parcel_unit_like,כפר סבא,כפר סבא|6428-534|98.0||1.0|דירה בבית קומות|1960.0,2,2,2015-05-20,2017-06-09
parcel_unit_like,כפר סבא,כפר סבא|6428-534|98.0||2.0|דירה בבית קומות|1960.0,2,2,2010-12-23,2023-08-14
parcel_unit_like,כפר סבא,כפר סבא|6428-543|23.58||2.0|משרד|1988.0,4,2,2007-09-24,2012-12-24
parcel_unit_like,כפר סבא,כפר סבא|6428-551|102.0||1.0|דירה בבית קומות|1998.0,4,4,2008-11-30,2023-09-05
parcel_unit_like,כפר סבא,כפר סבא|6428-551|102.0||2.0|דירה בבית קומות|1998.0,4,4,2007-10-08,2022-02-20
parcel_unit_like,כפר סבא,כפר סבא|6428-551|102.0||3.0|דירה בבית קומות|1998.0,3,3,2011-12-15,2020-06-28
parcel_unit_like,כפר סבא,כפר סבא|6428-551|102.0||4.0|דירה בבית קומות|1998.0,2,2,2008-03-23,2015-03-16
parcel_unit_like,כפר סבא,כפר סבא|6428-551|102.0||5.0|דירה בבית קומות|1998.0,2,2,2010-05-25,2012-08-07
parcel_unit_like,כפר סבא,כפר סבא|6428-551|106.0||2.0|דירה בבית קומות|1998.0,2,2,2015-07-07,2020-06-09
parcel_unit_like,כפר סבא,כפר סבא|6428-551|106.0||3.0|דירה בבית קומות|1998.0,2,2,2010-05-16,2016-04-06
parcel_unit_like,כפר סבא,כפר סבא|6428-551|106.0||5.0|דירה בבית קומות|1998.0,2,2,2008-12-17,2021-05-31
parcel_unit_like,כפר סבא,כפר סבא|6428-551|122.0||1.0|דירה בבית קומות|1998.0,4,4,2008-06-05,2020-02-05
parcel_unit_like,כפר סבא,כפר סבא|6428-551|122.0||2.0|דירה בבית קומות|1998.0,3,3,2004-08-31,2022-07-05
parcel_unit_like,כפר סבא,כפר סבא|6428-551|122.0||3.0|דירה בבית קומות|1998.0,2,2,2014-09-30,2021-12-09
parcel_unit_like,כפר סבא,כפר סבא|6428-551|122.0||4.0|דירה בבית קומות|1998.0,4,4,2005-07-14,2016-11-10
parcel_unit_like,כפר סבא,כפר סבא|6428-551|122.0||5.0|דירה בבית קומות|1998.0,4,4,2007-05-04,2022-07-04
parcel_unit_like,כפר סבא,כפר סבא|6428-551|161.0||6.0|דירה בבית קומות|1998.0,2,2,2012-07-17,2014-05-08
parcel_unit_like,כפר סבא,כפר סבא|6428-556|101.0||2.0|דירה בבית קומות|1995.0,2,2,2012-04-19,2017-03-07
parcel_unit_like,כפר סבא,כפר סבא|6428-556|101.0||5.0|דירה בבית קומות|1995.0,2,2,2015-01-27,2021-11-25
parcel_unit_like,כפר סבא,כפר סבא|6428-556|104.0|||דירה בבית קומות|1995.0,2,2,2019-07-15,2021-11-21
parcel_unit_like,כפר סבא,כפר סבא|6428-556|105.1|||דירה בבית קומות|1995.0,2,2,2016-11-06,2020-12-29
parcel_unit_like,כפר סבא,כפר סבא|6428-556|105.2|||דירה בבית קומות|1995.0,2,2,2004-12-13,2020-09-14
parcel_unit_like,כפר סבא,כפר סבא|6428-556|122.0||2.0|דירה בבית קומות|1995.0,3,3,2013-07-25,2019-04-03
parcel_unit_like,כפר סבא,כפר סבא|6428-556|122.0||4.0|דירה בבית קומות|1995.0,2,2,2008-05-26,2016-03-07
parcel_unit_like,כפר סבא,כפר סבא|6428-556|126.8|||דירה בבית קומות|1995.0,3,3,2004-06-22,2021-06-01
parcel_unit_like,כפר סבא,כפר סבא|6428-556|127.1|||דירה בבית קומות|1995.0,2,2,2009-08-07,2010-01-17
parcel_unit_like,כפר סבא,כפר סבא|6428-556|127.6|||דירה בבית קומות|1995.0,2,2,2013-11-21,2018-07-29
parcel_unit_like,כפר סבא,כפר סבא|6428-556|66.1||0.0|דירה בבית קומות|1995.0,4,4,2008-02-05,2023-01-25
parcel_unit_like,כפר סבא,כפר סבא|6428-561|101.0||3.0|לא צויין סוג|1996.0,4,2,1998-05-19,2003-05-19
parcel_unit_like,כפר סבא,כפר סבא|6428-561|101.0||5.0|דירה בבית קומות|1996.0,4,2,2009-01-20,2015-07-05
parcel_unit_like,כפר סבא,כפר סבא|6428-561|107.0|||דירה בבית קומות|1996.0,6,3,2008-03-25,2019-01-21
parcel_unit_like,כפר סבא,כפר סבא|6428-561|122.0||5.0|דירה בבית קומות|1996.0,4,2,2012-01-11,2018-03-04
parcel_unit_like,כפר סבא,כפר סבא|6428-561|127.8|||דירה בבית קומות|1996.0,4,2,2004-08-11,2006-04-03
parcel_unit_like,כפר סבא,כפר סבא|6428-561|128.0|||דירה בבית קומות|1996.0,6,3,2015-12-17,2018-03-07
parcel_unit_like,כפר סבא,כפר סבא|6428-561|166.0|||דירה בבית קומות|1996.0,4,2,2008-11-20,2018-03-19
parcel_unit_like,כפר סבא,כפר סבא|6428-561|78.0||0.0|דירה בבית קומות|1996.0,4,2,2016-09-01,2019-10-27
parcel_unit_like,כפר סבא,כפר סבא|6428-564|113.0||1.0|דירה בבית קומות|1994.0,6,3,2008-08-07,2019-08-12
parcel_unit_like,כפר סבא,כפר סבא|6428-564|113.0||2.0|דירה בבית קומות|1994.0,6,3,2013-05-30,2016-01-14
parcel_unit_like,כפר סבא,כפר סבא|6428-564|113.0||3.0|דירה בבית קומות|1994.0,4,2,2004-12-10,2007-02-11
parcel_unit_like,כפר סבא,כפר סבא|6428-564|115.0||2.0|דירה בבית קומות|1994.0,4,2,2004-02-26,2024-06-06
parcel_unit_like,כפר סבא,כפר סבא|6428-564|118.0||2.0|דירה בבית קומות|1994.0,4,2,2008-04-06,2010-10-13
parcel_unit_like,כפר סבא,כפר סבא|6428-564|118.0||3.0|דירה בבית קומות|1994.0,4,2,2006-11-13,2012-12-12
parcel_unit_like,כפר סבא,כפר סבא|6428-564|160.0||5.0|דירה בבית קומות|1994.0,4,2,2007-11-18,2018-03-29
parcel_unit_like,כפר סבא,כפר סבא|6428-564|181.0||4.0|דירה בבית קומות|1994.0,4,2,2004-12-06,2019-12-18
parcel_unit_like,כפר סבא,כפר סבא|6428-564|83.0||0.0|דירה בבית קומות|1994.0,4,2,2010-02-24,2012-07-10
parcel_unit_like,כפר סבא,כפר סבא|6428-593|123.36||0.0|דירה בבית קומות|1997.0,2,2,2004-04-26,2015-11-29
parcel_unit_like,כפר סבא,כפר סבא|6428-593|123.54||2.0|דירה בבית קומות|1997.0,2,2,2008-05-28,2013-06-05
parcel_unit_like,כפר סבא,כפר סבא|6428-594|123.36||0.0|דירה בבית קומות|1990.0,2,2,2010-07-28,2022-05-01
parcel_unit_like,כפר סבא,כפר סבא|6428-595|123.36||0.0|לא צויין סוג|1993.0,2,2,1999-11-15,2002-11-13
parcel_unit_like,כפר סבא,כפר סבא|6428-595|123.54||2.0|דירה בבית קומות|1993.0,3,3,2009-09-17,2020-11-02
parcel_unit_like,כפר סבא,כפר סבא|6428-596|122.49||2.0|דירה בבית קומות|1997.0,3,3,2010-06-01,2022-10-02
parcel_unit_like,כפר סבא,כפר סבא|6428-60|60.0||3.0|דירה בבית קומות|1965.0,2,2,2020-10-25,2022-12-08
parcel_unit_like,כפר סבא,כפר סבא|6428-612|108.96||2.0|דירה בבית קומות|1991.0,2,2,2008-02-25,2021-01-28
parcel_unit_like,כפר סבא,כפר סבא|6428-624|153.7||0.0|דירה בבית קומות|1997.0,2,2,2007-11-13,2022-05-09
parcel_unit_like,כפר סבא,כפר סבא|6428-653|91.79||2.0|דירה בבית קומות|1990.0,4,2,2016-06-22,2021-08-22
parcel_unit_like,כפר סבא,כפר סבא|6428-661|118.08||1.0|דירה בבית קומות|1995.0,2,2,2006-11-16,2012-04-04
parcel_unit_like,כפר סבא,כפר סבא|6428-671|110.74||0.0|דירה בבית קומות|1984.0,2,2,2011-07-18,2022-01-18
parcel_unit_like,כפר סבא,כפר סבא|6428-672|118.08||3.0|דירה בבית קומות|1986.0,2,2,2018-07-23,2024-08-07
parcel_unit_like,כפר סבא,כפר סבא|6428-672|92.74|||דירה בבית קומות|1986.0,2,2,2010-07-27,2024-01-25
parcel_unit_like,כפר סבא,כפר סבא|6428-676|93.0||4.0|דירה בבית קומות|1994.0,2,2,2004-07-05,2006-09-13
parcel_unit_like,כפר סבא,כפר סבא|6428-681|110.0||2.0|דירה בבית קומות|1993.0,2,2,2013-12-23,2023-05-16
parcel_unit_like,כפר סבא,כפר סבא|6428-686|104.0||3.0|דירה בבית קומות|1997.0,4,2,2011-02-02,2019-01-09
parcel_unit_like,כפר סבא,כפר סבא|6428-700|108.5||1.0|דירה בבית קומות|2003.0,2,2,2004-07-01,2011-11-29
parcel_unit_like,כפר סבא,כפר סבא|6428-700|108.5||2.0|דירה בבית קומות|2003.0,2,2,2005-03-28,2012-03-15
parcel_unit_like,כפר סבא,כפר סבא|6428-700|108.5||3.0|דירה בבית קומות|2003.0,2,2,2003-02-18,2003-12-30
parcel_unit_like,כפר סבא,כפר סבא|6428-700|109.0||1.0|דירה בבית קומות|2003.0,2,2,2002-06-25,2004-01-07
parcel_unit_like,כפר סבא,כפר סבא|6428-700|175.35||4.0|דירה בבית קומות|2003.0,3,3,2002-07-02,2014-04-14
parcel_unit_like,כפר סבא,כפר סבא|6428-713|104.23||1.0|דירה בבית קומות|2008.0,4,2,2008-02-20,2008-07-08
parcel_unit_like,כפר סבא,כפר סבא|6428-713|104.23||2.0|דירה בבית קומות|2008.0,4,2,2007-08-23,2008-06-18
parcel_unit_like,כפר סבא,כפר סבא|6428-713|104.23||3.0|דירה בבית קומות|2008.0,4,2,2008-01-24,2008-01-28
parcel_unit_like,כפר סבא,כפר סבא|6428-723|120.0||7.0|דירה בבית קומות|2006.0,2,2,2005-02-10,2005-09-01
parcel_unit_like,כפר סבא,כפר סבא|6428-723|91.0||1.0|דירה בבית קומות|2006.0,3,3,2005-11-17,2006-08-02
parcel_unit_like,כפר סבא,כפר סבא|6428-723|91.0||2.0|דירה בבית קומות|2006.0,3,3,2005-04-13,2016-02-22
parcel_unit_like,כפר סבא,כפר סבא|6428-723|91.0||3.0|דירה בבית קומות|2006.0,3,3,2005-03-10,2005-12-14
parcel_unit_like,כפר סבא,כפר סבא|6428-723|91.0||4.0|דירה בבית קומות|2006.0,3,3,2005-03-22,2005-09-19
parcel_unit_like,כפר סבא,כפר סבא|6428-723|91.0||5.0|דירה בבית קומות|2006.0,3,3,2005-03-07,2005-09-11
parcel_unit_like,כפר סבא,כפר סבא|6428-723|91.0||6.0|דירה בבית קומות|2006.0,3,3,2005-03-14,2005-08-15
parcel_unit_like,כפר סבא,כפר סבא|6428-724|125.0||1.0|דירה בבית קומות|2010.0,2,2,2009-12-03,2014-10-26
parcel_unit_like,כפר סבא,כפר סבא|6428-724|125.0||2.0|דירה בבית קומות|2010.0,2,2,2010-01-05,2010-04-07
parcel_unit_like,כפר סבא,כפר סבא|6428-724|125.0||3.0|דירה בבית קומות|2010.0,2,2,2009-12-09,2010-01-05
parcel_unit_like,כפר סבא,כפר סבא|6428-93|33.5||1.0|דירה בבית קומות|1940.0,4,2,2005-02-09,2009-08-27
parcel_unit_like,כפר סבא,כפר סבא|6428-95|37.1||0.0|דירה בבית קומות|1946.0,4,2,2005-09-25,2012-08-23
parcel_unit_like,כפר סבא,כפר סבא|6429-133|32.73|||קרקע למגורים|,2,2,2022-07-14,2023-11-30
parcel_unit_like,כפר סבא,כפר סבא|6429-140|32.86||1.0|בית בודד|1950.0,2,2,2009-02-11,2009-06-17
parcel_unit_like,כפר סבא,כפר סבא|6429-214|83.0||2.0|דירה בבית קומות|1994.0,2,2,2015-04-08,2023-06-18
parcel_unit_like,כפר סבא,כפר סבא|6429-215|83.0||3.0|דירה בבית קומות|1994.0,2,2,2017-06-23,2024-05-12
parcel_unit_like,כפר סבא,כפר סבא|6429-227|101.41||1.0|דירה בבית קומות|1996.0,2,2,2012-02-22,2021-04-23
parcel_unit_like,כפר סבא,כפר סבא|6429-230|100.89||1.0|דירה בבית קומות|1994.0,2,2,2012-12-26,2021-04-29
parcel_unit_like,כפר סבא,כפר סבא|6429-249|83.0||1.0|דירה בבית קומות|1996.0,2,2,2009-09-18,2021-09-14
parcel_unit_like,כפר סבא,כפר סבא|6429-250|81.0||1.0|דירה בבית קומות|1997.0,2,2,2006-08-09,2014-03-06
parcel_unit_like,כפר סבא,כפר סבא|6429-250|98.0||0.0|לא צויין סוג|1997.0,2,2,1998-07-12,2002-06-02
parcel_unit_like,כפר סבא,כפר סבא|6429-276|107.8||6.0|דירה|2014.0,2,2,2021-05-23,2021-06-23
parcel_unit_like,כפר סבא,כפר סבא|6429-276|108.0||4.0|דירה|2014.0,2,2,2021-04-19,2021-04-29
parcel_unit_like,כפר סבא,כפר סבא|6429-282|131.1||4.0|דירה בבית קומות|2012.0,2,2,2012-07-30,2021-04-20
parcel_unit_like,כפר סבא,כפר סבא|6429-283|196.0||5.0|דירה בבית קומות|2012.0,2,2,2012-08-12,2012-09-13
parcel_unit_like,כפר סבא,כפר סבא|6429-284|112.6||6.0|דירה בבית קומות|2014.0,4,2,2012-06-28,2012-10-23
parcel_unit_like,כפר סבא,כפר סבא|6429-284|112.6||7.0|דירה בבית קומות|2014.0,4,2,2012-07-10,2014-09-09
parcel_unit_like,כפר סבא,כפר סבא|6429-284|112.6||9.0|דירה בבית קומות|2014.0,4,2,2012-03-20,2012-07-10
parcel_unit_like,כפר סבא,כפר סבא|6429-284|88.9||2.0|דירה בבית קומות|2014.0,4,2,2013-02-14,2022-03-15
parcel_unit_like,כפר סבא,כפר סבא|6429-293|118.3||2.0|דירה בבית קומות|2009.0,4,2,2010-05-12,2021-02-24
parcel_unit_like,כפר סבא,כפר סבא|6429-293|118.3||3.0|דירה בבית קומות|2009.0,4,2,2009-06-22,2009-07-29
parcel_unit_like,כפר סבא,כפר סבא|6429-293|132.56||0.0|דירה בבית קומות|2009.0,4,2,2009-05-31,2009-06-23
parcel_unit_like,כפר סבא,כפר סבא|6429-293|132.56||1.0|דירה בבית קומות|2009.0,4,2,2011-01-27,2020-02-27
parcel_unit_like,כפר סבא,כפר סבא|6429-293|132.56||5.0|דירה בבית קומות|2009.0,4,2,2009-07-16,2009-08-23
parcel_unit_like,כפר סבא,כפר סבא|6429-295|131.3||3.0|דירה בבית קומות|2011.0,4,2,2011-02-22,2012-06-07
parcel_unit_like,כפר סבא,כפר סבא|6429-297|108.0||1.0|דירה בבית קומות|2010.0,4,2,2009-11-30,2010-02-03
parcel_unit_like,כפר סבא,כפר סבא|6429-297|139.0||1.0|דירה בבית קומות|2010.0,4,2,2010-01-01,2017-01-24
parcel_unit_like,כפר סבא,כפר סבא|6429-299|104.0||1.0|דירה בבית קומות|2010.0,3,3,2009-11-02,2021-08-31
parcel_unit_like,כפר סבא,כפר סבא|6429-299|90.0||0.0|דירה בבית קומות|2010.0,2,2,2010-01-18,2020-04-25
parcel_unit_like,כפר סבא,כפר סבא|6429-299|95.0||2.0|דירה בבית קומות|2010.0,2,2,2009-10-21,2011-02-13
parcel_unit_like,כפר סבא,כפר סבא|6429-300|104.0||2.0|דירה בבית קומות|2012.0,4,2,2010-06-03,2020-12-15
parcel_unit_like,כפר סבא,כפר סבא|6429-300|90.0||0.0|דירה בבית קומות|2012.0,4,2,2010-06-06,2014-02-13
parcel_unit_like,כפר סבא,כפר סבא|6429-301|110.6||1.0|דירה בבית קומות|2013.0,4,2,2014-04-03,2017-10-15
parcel_unit_like,כפר סבא,כפר סבא|6429-307|103.4||1.0|דירה בבית קומות|2010.0,4,2,2010-03-23,2010-03-28
parcel_unit_like,כפר סבא,כפר סבא|6429-307|103.4||2.0|דירה בבית קומות|2010.0,4,2,2009-11-25,2009-12-06
parcel_unit_like,כפר סבא,כפר סבא|6429-307|103.4||3.0|דירה בבית קומות|2010.0,4,2,2016-11-23,2019-05-17
parcel_unit_like,כפר סבא,כפר סבא|6429-307|128.7||1.0|דירה בבית קומות|2010.0,4,2,2010-04-28,2010-12-13
parcel_unit_like,כפר סבא,כפר סבא|6429-307|128.7||2.0|דירה בבית קומות|2010.0,4,2,2010-03-10,2010-03-25
parcel_unit_like,כפר סבא,כפר סבא|6429-307|128.7||3.0|דירה בבית קומות|2010.0,4,2,2010-01-14,2010-03-01
parcel_unit_like,כפר סבא,כפר סבא|6429-307|130.5||2.0|דירה בבית קומות|2010.0,4,2,2009-12-15,2020-12-02
parcel_unit_like,כפר סבא,כפר סבא|6429-307|130.5||3.0|דירה בבית קומות|2010.0,4,2,2009-12-10,2010-05-12
parcel_unit_like,כפר סבא,כפר סבא|6429-307|197.1||4.0|דירה בבית קומות|2010.0,4,2,2010-06-24,2011-06-28
parcel_unit_like,כפר סבא,כפר סבא|6429-307|202.85||4.0|דירה בבית קומות|2010.0,4,2,2010-06-23,2014-11-09
parcel_unit_like,כפר סבא,כפר סבא|6429-313|240.0|||קוטג' דו משפחתי|2019.0,4,2,2019-05-28,2020-02-05
parcel_unit_like,כפר סבא,כפר סבא|6429-333|751.0|||קרקע למגורים|,2,2,2018-08-01,2020-02-05
parcel_unit_like,כפר סבא,כפר סבא|6429-344|108.7||1.0|דירה בבית קומות|2014.0,2,2,2015-05-05,2022-08-08
parcel_unit_like,כפר סבא,כפר סבא|6429-344|108.7||2.0|דירה בבית קומות|2014.0,2,2,2015-05-05,2015-07-14
parcel_unit_like,כפר סבא,כפר סבא|6429-344|123.65||12.0|דירה בבית קומות|2014.0,2,2,2014-10-31,2016-09-26
parcel_unit_like,כפר סבא,כפר סבא|6429-344|136.05||8.0|דירה בבית קומות|2014.0,2,2,2014-01-29,2015-03-03
parcel_unit_like,כפר סבא,כפר סבא|6429-347|129.0||3.0|דירה בבית קומות|2012.0,4,2,2013-03-21,2015-05-25
parcel_unit_like,כפר סבא,כפר סבא|6429-347|140.0||2.0|דירה בבית קומות|2012.0,4,2,2019-06-23,2019-07-18
parcel_unit_like,כפר סבא,כפר סבא|6430-146|110.57||1.0|לא צויין סוג|1999.0,2,2,1999-10-17,2000-08-17
parcel_unit_like,כפר סבא,כפר סבא|6430-146|136.99|||לא צויין סוג|1999.0,2,2,1999-10-04,2000-09-13
parcel_unit_like,כפר סבא,כפר סבא|6430-146|149.46|||לא צויין סוג|1999.0,2,2,2000-11-29,2001-06-22
parcel_unit_like,כפר סבא,כפר סבא|6430-146|82.3||1.0|לא צויין סוג|1999.0,2,2,2000-01-25,2001-02-25
parcel_unit_like,כפר סבא,כפר סבא|6430-146|82.3||3.0|דירה בבית קומות|1999.0,2,2,2010-09-02,2018-05-10
parcel_unit_like,כפר סבא,כפר סבא|6430-163|121.88|||דירה בבית קומות|1998.0,2,2,2016-05-18,2021-01-24
parcel_unit_like,כפר סבא,כפר סבא|6430-165|125.14|||דירה בבית קומות|1995.0,2,2,2010-12-10,2017-11-23
parcel_unit_like,כפר סבא,כפר סבא|6430-175|100.0||1.0|דירה בבית קומות|1995.0,2,2,2004-10-21,2018-07-16
parcel_unit_like,כפר סבא,כפר סבא|6430-175|113.0||0.0|דירה בבית קומות|1995.0,2,2,2012-12-23,2018-12-25
parcel_unit_like,כפר סבא,כפר סבא|6430-175|116.0||2.0|דירה בבית קומות|1995.0,2,2,2007-06-27,2019-08-11
parcel_unit_like,כפר סבא,כפר סבא|6430-175|80.0||1.0|דירה בבית קומות|1995.0,2,2,2008-01-06,2023-03-28
